action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13373532,[],CHEMBL2406591,Inhibition of SARS coronavirus Chymotrypsin-like protease,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '9.02', 'le': '0.17', 'lle': '2.83', 'sei': '3.32'}",CHEMBL2402692,,CHEMBL2402692,5.04,0,http://www.openphacts.org/units/Nanomolar,1905726,=,1,1,=,,IC50,nM,,9100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,9.1
,,13373533,[],CHEMBL2406591,Inhibition of SARS coronavirus Chymotrypsin-like protease,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)Cn1[nH]c(=O)c2c([N+](=O)[O-])cccc2c1=O)[C@H](C)OCc1ccccc1)C(C)C,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '7.56', 'le': '0.14', 'lle': '4.92', 'sei': '2.38'}",CHEMBL2402691,,CHEMBL2402691,6.22,0,http://www.openphacts.org/units/Nanomolar,1905725,=,1,1,=,,IC50,nM,,600.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.6
,,13373534,[],CHEMBL2406591,Inhibition of SARS coronavirus Chymotrypsin-like protease,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '7.88', 'le': '0.15', 'lle': '1.17', 'sei': '3.50'}",CHEMBL406516,,CHEMBL406516,5.00,0,http://www.openphacts.org/units/Nanomolar,1905724,=,1,1,=,,IC50,nM,,10000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.0
,,13513191,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CCC(C)(C)NC(=O)[C@@H](c1ccn(C)c1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '10.10', 'le': '0.19', 'lle': '1.40', 'sei': '4.56'}",CHEMBL2442082,,CHEMBL2442082,5.21,0,http://www.openphacts.org/units/Nanomolar,1928548,=,1,1,=,,IC50,nM,,6200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,6.2
,,13513196,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,COc1ncc(-c2ccc(N(Cc3ccsc3)C(=O)Cn3nnc4ccccc43)cc2)cn1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '10.74', 'le': '0.20', 'lle': '0.71', 'sei': '5.70'}",CHEMBL2442053,,CHEMBL2442053,4.90,0,http://www.openphacts.org/units/Nanomolar,1928518,=,1,1,=,,IC50,nM,,12500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,12.5
,,13513197,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccncc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '13.39', 'le': '0.25', 'lle': '0.91', 'sei': '8.92'}",CHEMBL2442054,,CHEMBL2442054,5.70,0,http://www.openphacts.org/units/Nanomolar,1928519,=,1,1,=,,IC50,nM,,2000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2.0
,,13513198,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,COc1ncccc1-c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '13.51', 'le': '0.25', 'lle': '1.35', 'sei': '8.42'}",CHEMBL2442055,,CHEMBL2442055,6.16,0,http://www.openphacts.org/units/Nanomolar,1928520,=,1,1,=,,IC50,nM,,700.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.7
,,13513199,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2cccnc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '14.13', 'le': '0.26', 'lle': '1.22', 'sei': '9.41'}",CHEMBL2442056,,CHEMBL2442056,6.01,0,http://www.openphacts.org/units/Nanomolar,1928521,=,1,1,=,,IC50,nM,,970.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.97
,,13513200,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccccc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '17.18', 'le': '0.32', 'lle': '1.90', 'sei': '14.29'}",CHEMBL2442057,,CHEMBL2442057,7.29,0,http://www.openphacts.org/units/Nanomolar,1928522,=,1,1,=,,IC50,nM,,51.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.051
,,13513201,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(NCc2ccccc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '12.84', 'le': '0.24', 'lle': '0.48', 'sei': '9.24'}",CHEMBL2442058,,CHEMBL2442058,5.82,0,http://www.openphacts.org/units/Nanomolar,1928523,=,1,1,=,,IC50,nM,,1500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,1.5
,,13513202,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CNc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '15.04', 'le': '0.29', 'lle': '1.91', 'sei': '9.01'}",CHEMBL2442059,,CHEMBL2442059,5.68,0,http://www.openphacts.org/units/Nanomolar,1928524,=,1,1,=,,IC50,nM,,2100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2.1
,,13513203,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)COC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '10.76', 'le': '0.21', 'lle': '0.06', 'sei': '5.58'}",CHEMBL2442061,,CHEMBL2442061,4.99,0,http://www.openphacts.org/units/Nanomolar,1928526,=,1,1,=,,IC50,nM,,10300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.3
,,13513204,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CCCCC1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '9.83', 'le': '0.19', 'lle': '-0.59', 'sei': '5.81'}",CHEMBL2442062,,CHEMBL2442062,4.66,0,http://www.openphacts.org/units/Nanomolar,1928527,=,1,1,=,,IC50,nM,,22100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,22.1
,,13513205,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CCC1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '11.43', 'le': '0.22', 'lle': '0.63', 'sei': '6.35'}",CHEMBL2442063,,CHEMBL2442063,5.09,0,http://www.openphacts.org/units/Nanomolar,1928528,=,1,1,=,,IC50,nM,,8100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,8.1
,,13513206,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,COCCC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C)c2ccsc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '11.80', 'le': '0.23', 'lle': '1.21', 'sei': '6.12'}",CHEMBL2442064,,CHEMBL2442064,5.47,0,http://www.openphacts.org/units/Nanomolar,1928529,=,1,1,=,,IC50,nM,,3400.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,3.4
,,13513207,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)C(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '10.89', 'le': '0.21', 'lle': '0.17', 'sei': '6.09'}",CHEMBL2442065,,CHEMBL2442065,4.88,0,http://www.openphacts.org/units/Nanomolar,1928530,=,1,1,=,,IC50,nM,,13300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,13.3
,,13513208,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '12.56', 'le': '0.24', 'lle': '1.12', 'sei': '6.79'}",CHEMBL2442066,,CHEMBL2442066,5.44,0,http://www.openphacts.org/units/Nanomolar,1928531,=,1,1,=,,IC50,nM,,3600.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,3.6
,,13513209,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '13.20', 'le': '0.25', 'lle': '1.47', 'sei': '6.91'}",CHEMBL2442067,,CHEMBL2442067,5.54,0,http://www.openphacts.org/units/Nanomolar,1928532,=,1,1,=,,IC50,nM,,2900.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2.9
,Not Active,13513210,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)COC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,,CHEMBL2442068,,CHEMBL2442068,,0,,1928533,,1,0,,,IC50,,,,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,,,,
,,13513211,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)c2ccno2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '8.22', 'le': '0.16', 'lle': '0.17', 'sei': '3.39'}",CHEMBL2442069,,CHEMBL2442069,4.58,0,http://www.openphacts.org/units/Nanomolar,1928534,=,1,1,=,,IC50,nM,,26000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,26.0
,Not Active,13513212,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)c2ccccc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,,CHEMBL2442071,,CHEMBL2442071,,0,,1928536,,1,0,,,IC50,,,,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,,,,
,,13513213,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CCC2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '9.95', 'le': '0.19', 'lle': '0.50', 'sei': '4.96'}",CHEMBL2442073,,CHEMBL2442073,5.42,0,http://www.openphacts.org/units/Nanomolar,1928538,=,1,1,=,,IC50,nM,,3800.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,3.8
,,13513214,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '9.50', 'le': '0.18', 'lle': '0.51', 'sei': '4.62'}",CHEMBL2442074,,CHEMBL2442074,5.04,0,http://www.openphacts.org/units/Nanomolar,1928539,=,1,1,=,,IC50,nM,,9100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,9.1
,,13513215,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C(C)(C)C)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '8.50', 'le': '0.16', 'lle': '-0.52', 'sei': '4.26'}",CHEMBL2442075,,CHEMBL2442075,4.65,0,http://www.openphacts.org/units/Nanomolar,1928540,=,1,1,=,,IC50,nM,,22500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,22.5
,,13513216,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '10.11', 'le': '0.19', 'lle': '0.61', 'sei': '4.93'}",CHEMBL2442076,,CHEMBL2442076,5.39,0,http://www.openphacts.org/units/Nanomolar,1928541,=,1,1,=,,IC50,nM,,4100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,4.1
,,13513217,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '9.95', 'le': '0.19', 'lle': '0.63', 'sei': '4.73'}",CHEMBL2442077,,CHEMBL2442077,5.16,0,http://www.openphacts.org/units/Nanomolar,1928542,=,1,1,=,,IC50,nM,,6900.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,6.9
,,13513218,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NS(C)(=O)=O)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '8.50', 'le': '0.17', 'lle': '1.05', 'sei': '3.64'}",CHEMBL2442078,,CHEMBL2442078,4.60,0,http://www.openphacts.org/units/Nanomolar,1928543,=,1,1,=,,IC50,nM,,25300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,25.3
,,13513219,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '10.13', 'le': '0.19', 'lle': '0.97', 'sei': '4.68'}",CHEMBL2442079,,CHEMBL2442079,5.11,0,http://www.openphacts.org/units/Nanomolar,1928544,=,1,1,=,,IC50,nM,,7720.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,7.72
,,13513220,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(N)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,,CHEMBL2440138,,CHEMBL2440138,,0,http://www.openphacts.org/units/Nanomolar,1928545,>,1,1,>,,IC50,nM,,20000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,20.0
,,13513221,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1ccc(N(C(=O)Cn2cc(-c3ccccc3)nn2)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '9.34', 'le': '0.18', 'lle': '0.31', 'sei': '4.54'}",CHEMBL2442080,,CHEMBL2442080,4.96,0,http://www.openphacts.org/units/Nanomolar,1928546,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,11.0
,,13513222,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,C=C(Cc1cccc(C)c1)C1=CC=C(c2ccc(C)cc2)C1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '17.06', 'le': '0.30', 'lle': '-0.93', 'sei': None}",CHEMBL2311693,,CHEMBL2311693,4.89,1,http://www.openphacts.org/units/Nanomolar,1928549,=,1,1,=,,IC50,nM,,13000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,13.0
,,13513223,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '15.57', 'le': '0.30', 'lle': '0.92', 'sei': '16.39'}",CHEMBL18786,CINANSERIN,CHEMBL18786,5.30,1,http://www.openphacts.org/units/Nanomolar,1928551,=,1,1,=,,IC50,nM,,5000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,5.0
,,13513224,[],CHEMBL2445679,Inhibition of SARS coronavirus 3CLpro expressed in Escherichia coli GJ1158 by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Oc1cncc(Br)c1)c1cccs1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '22.18', 'le': '0.57', 'lle': '3.18', 'sei': '16.08'}",CHEMBL2311692,,CHEMBL2311692,6.30,1,http://www.openphacts.org/units/Nanomolar,1928552,=,1,1,=,,IC50,nM,,500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.5
,,13513225,[],CHEMBL2445678,Inhibition of SARS coronavirus 3CLpro,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,,,CHEMBL2439951,Bioorg Med Chem Lett,2013,"{'bei': '12.48', 'le': '0.24', 'lle': '1.32', 'sei': '6.72'}",CHEMBL2442081,,CHEMBL2442081,5.39,0,http://www.openphacts.org/units/Nanomolar,1928547,=,1,1,=,,IC50,nM,,4100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,4.1
,,18880174,[],CHEMBL4311688,Inhibition of SARS coronavirus 3Cl protease R188I mutant using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate after 90 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)N[C@H](C(=O)NCC(=O)NC1[C@H]2CCCC[C@@H]2CN(C(=O)c2ccc(Br)cc2)[C@@H]1CN[C@H](C=O)Cc1c[nH]cn1)[C@@H](C)O,,,CHEMBL4308912,Bioorg Med Chem,2019,"{'bei': '6.66', 'le': '0.14', 'lle': '3.90', 'sei': '2.47'}",CHEMBL4465864,,CHEMBL4465864,4.58,0,http://www.openphacts.org/units/Nanomolar,3150408,=,1,1,=,,IC50,nM,,26000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,26.0
,,18880175,[],CHEMBL4311688,Inhibition of SARS coronavirus 3Cl protease R188I mutant using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate after 90 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000019,assay format,CCSC(SCC)[C@H](Cc1c[nH]cn1)NC[C@@H]1C(NC(=O)CNC(=O)[C@@H](NC(C)=O)[C@@H](C)O)[C@H]2CCCC[C@@H]2CN1C(=O)c1ccc(Br)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4308912,Bioorg Med Chem,2019,,CHEMBL4532437,,CHEMBL4532437,,0,http://www.openphacts.org/units/Nanomolar,3150407,=,1,1,=,,IC50,nM,,175000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,175.0
,,18880176,[],CHEMBL4311688,Inhibition of SARS coronavirus 3Cl protease R188I mutant using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate after 90 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000019,assay format,CON(C)C(=O)[C@H](Cc1c[nH]cn1)NC[C@@H]1C(NC(=O)CNC(=O)[C@@H](NC(C)=O)[C@@H](C)O)[C@H]2CCCC[C@@H]2CN1C(=O)c1ccc(Br)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4308912,Bioorg Med Chem,2019,,CHEMBL4437284,,CHEMBL4437284,,0,http://www.openphacts.org/units/Nanomolar,3150405,=,1,1,=,,IC50,nM,,1000000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,1000.0
,,18880177,[],CHEMBL4311688,Inhibition of SARS coronavirus 3Cl protease R188I mutant using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate after 90 mins by HPLC analysis,B,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)/C=C/[C@H](Cc1c[nH]cn1)NC[C@@H]1C(NC(=O)CNC(=O)[C@@H](NC(C)=O)[C@@H](C)O)[C@H]2CCCC[C@@H]2CN1C(=O)c1ccc(Br)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4308912,Bioorg Med Chem,2019,,CHEMBL4459894,,CHEMBL4459894,,0,http://www.openphacts.org/units/Nanomolar,3150406,>,1,1,>,,IC50,nM,,2000000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25457450,[],CHEMBL5320570,Inhibition of SARS-CoV 3CLpro,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,,,CHEMBL5316353,J Med Chem,2023,"{'bei': '15.57', 'le': '0.30', 'lle': '0.92', 'sei': '16.39'}",CHEMBL18786,CINANSERIN,CHEMBL18786,5.30,1,http://www.openphacts.org/units/Nanomolar,3959409,=,1,1,=,,IC50,nM,,5000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,5.0
